Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

12:58:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:12:03 PM     all     63.00      0.00      7.29     19.73      0.15      9.83
03:13:03 PM     all     49.72      0.00      7.23     25.62      0.14     17.28
03:14:03 PM     all     53.16      0.00      5.49      5.96      0.16     35.23
03:15:03 PM     all     38.25      0.00      3.75      3.02      0.18     54.79
03:16:03 PM     all     41.54      0.00      5.07     17.48      0.20     35.71
03:17:03 PM     all     58.48      0.00      6.23     16.94      0.19     18.16
03:18:03 PM     all     76.89      0.00      6.17     11.45      0.10      5.39
03:19:03 PM     all     36.75      0.00      4.95     31.89      0.32     26.10
03:20:03 PM     all     27.50      0.00      5.63     23.75      0.30     42.82
03:21:03 PM     all     27.16      0.00      4.46     20.05      0.43     47.89
03:22:03 PM     all     38.59      0.00      5.93      8.85      0.30     46.33
03:23:03 PM     all     22.75      0.00      2.94      7.63      0.33     66.35
03:24:03 PM     all      0.29      0.00      1.75     44.32      0.31     53.33
03:25:03 PM     all      1.05      0.00      1.73     34.62      0.34     62.26
03:26:03 PM     all     12.91      0.00      9.96     24.99      1.13     51.02
03:27:03 PM     all     21.06      0.00      3.83     18.93      0.30     55.88
03:28:03 PM     all     27.17      0.00      2.17      9.11      0.04     61.52
03:29:03 PM     all      7.37      0.00      4.43     10.48      0.05     77.67
03:30:03 PM     all      2.63      0.00      2.80      3.16      0.01     91.40
03:31:03 PM     all      0.02      0.00      0.46      0.01      0.00     99.51
03:32:03 PM     all      0.01      0.00      0.46      0.00      0.00     99.53
03:33:03 PM     all      0.02      0.00      0.56      0.00      0.00     99.42
03:34:03 PM     all      0.01      0.00      0.60      0.00      0.00     99.39
03:35:03 PM     all      0.18      0.00      1.47      0.41      0.01     97.93
